ID,A,B,C,D,E
855731,.,1,1,1,1
855740,.,.,1,.,.
855749,.,.,.,.,1
855752,.,1,1,1,1
855776,1,.,.,.,.
855789,1,1,1,1,1
855792,1,1,1,1,1
855804,1,1,.,.,.
855810,1,1,1,1,1
855828,1,1,1,1,1
855853,0,0,0,0,0
855856,.,.,1,1,1
855886,1,1,1,.,.
855899,.,.,.,.,1
855917,1,.,1,1,1
855926,.,.,.,.,1
855929,1,1,1,1,1
855932,.,.,.,.,1
855944,1,1,1,.,.
855947,1,1,1,.,.
855950,.,.,.,1,.
855963,1,1,1,1,1
855981,.,1,1,1,1
855984,1,1,1,1,1
856002,.,1,1,1,1
856005,1,1,1,1,1
856024,.,.,1,.,1
856051,1,1,1,.,.
856054,.,.,1,1,1
856060,.,1,.,1,1
856069,1,1,.,.,.
856079,1,1,1,1,1
856082,.,.,.,1,0
856088,1,1,1,1,1
856097,.,.,.,.,1
856130,1,0,1,1,0
856149,.,.,.,1,1
856155,1,1,.,.,.
856164,.,.,.,.,1
856170,1,1,1,1,.
856195,1,1,1,1,1
856210,.,.,1,1,1
856213,1,.,.,.,.
856216,.,0,0,1,.
856219,1,.,.,1,.
856231,1,1,1,1,1
856265,.,.,.,.,1
856271,.,.,.,1,1
856280,.,1,1,1,1
856286,1,1,1,.,.
856301,.,.,.,1,1
856320,0,.,.,.,.
856323,1,1,1,1,1
856329,1,.,1,1,.
856338,.,.,0,1,.
856347,1,1,1,1,1
856372,.,.,.,.,1
856375,1,1,0,1,1
856387,.,.,1,1,.
856390,.,.,.,.,0
856396,1,1,1,1,1
856408,.,.,1,.,.
856427,1,1,0,1,0
856439,1,1,1,1,1
856442,.,.,.,1,.
856466,1,1,1,1,1
856484,0,.,.,.,.
856491,1,1,1,1,1
856500,0,.,.,.,.
856503,.,0,1,.,1
856509,1,1,1,1,1
856512,1,1,0,.,.
856530,.,.,1,1,.
856539,1,1,1,1,1
856542,.,.,.,.,0
856546,.,.,1,1,.
856585,1,1,1,1,1
856604,.,0,.,.,.
856619,1,1,1,.,0
856646,1,1,1,1,1
856655,1,1,1,1,1
856665,1,1,1,1,1
856674,.,.,1,1,.
856680,1,1,1,1,1
856695,.,.,1,1,1
856698,.,1,1,1,1
856719,.,.,1,1,1
856726,1,1,1,1,1
856729,.,0,.,.,.
856753,1,.,1,1,1
856759,.,.,1,1,1
856768,.,.,.,.,1
856771,1,.,.,.,.
856774,.,.,.,.,1
856777,1,.,.,.,.
856787,.,.,1,.,1
856817,1,1,1,1,1
856832,1,1,1,1,1
856851,1,1,1,.,.
856854,1,.,.,.,.
856896,0,1,.,.,.
856900,1,1,1,.,.
856909,1,1,0,1,1
856933,1,.,1,.,.
856942,.,.,.,.,1
856945,.,0,.,.,.
856954,0,0,.,.,.
856991,1,1,1,.,1
857003,1,.,.,.,.
857009,1,.,.,.,.
857028,0,1,0,1,1
857034,.,.,0,.,.
857037,1,1,1,1,1
857055,0,.,.,.,.
857064,1,1,1,1,1
857073,1,0,1,0,0
857080,.,.,0,0,0
857086,1,1,1,.,1
857098,1,1,1,1,.
857101,1,1,1,.,.
857104,1,1,1,1,1
857107,1,.,1,0,1
857122,0,0,0,1,1
857131,1,1,1,1,1
857138,1,.,.,.,.
857141,.,.,1,1,1
857162,1,1,1,1,1
857174,1,1,1,.,1
857189,.,.,1,.,.
857196,1,.,.,.,.
857199,0,.,0,1,0
857202,.,.,.,.,1
857217,1,.,.,.,.
857229,.,.,1,1,1
857232,1,.,.,.,.
857238,.,.,.,.,1
857244,.,.,.,.,1
857247,.,.,1,1,1
857260,1,0,0,0,0
857269,1,.,.,.,.
857272,.,.,.,.,1
857296,1,1,1,.,.
857321,1,1,1,1,1
857324,.,.,.,.,0
857327,1,.,.,.,.
857345,.,0,0,0,0
857357,1,1,1,1,.
857369,.,.,.,.,1
857376,1,.,1,.,.
857385,.,.,.,.,1
857388,1,1,1,1,1
857400,1,1,1,.,.
857415,1,1,1,1,1
857424,1,1,1,1,1
857431,.,.,1,1,1
857440,1,1,.,.,.
857449,1,1,1,1,.
857470,0,0,0,1,1
857476,.,.,1,1,1
857482,1,1,1,1,1
857492,1,1,1,1,1
857501,1,1,1,1,1
857507,.,1,1,1,.
857540,1,1,.,.,1
857546,1,.,.,.,.
857568,1,0,0,0,1
857571,.,0,0,0,0
857574,.,.,.,.,1
857583,1,1,1,1,1
857598,.,.,1,1,.
857611,1,1,1,1,1
857614,.,.,0,.,.
857620,0,0,0,.,.
857623,.,.,1,1,1
857635,.,.,1,1,1
857659,.,.,.,.,1
857666,.,.,1,1,1
857675,0,.,.,.,.
857681,.,.,.,.,1
857684,1,1,1,1,1
857687,1,1,1,1,1
857693,1,1,1,1,.
857696,1,1,1,1,1
857705,0,.,.,.,.
857708,1,1,1,1,1
857714,1,1,.,.,.
857727,1,1,1,0,0
857739,1,1,1,1,1
857757,.,1,1,1,1
857760,1,.,.,.,.
857763,.,1,1,.,.
857769,1,1,1,1,1
857772,1,.,.,.,.
857785,.,.,.,1,.
857788,1,.,.,.,.
857803,.,.,.,.,1
857821,.,1,1,1,1
857843,.,.,1,1,1
857849,0,.,.,0,.
857858,.,.,0,0,.
857867,0,0,0,0,0
857876,.,.,.,.,1
857882,.,1,1,1,1
857891,.,.,.,.,1
857910,1,.,.,.,.
857937,.,.,.,.,1
857946,.,.,1,1,1
857958,1,1,.,.,.
857968,1,.,1,1,.
857971,1,1,1,1,1
857977,.,.,0,1,1
857995,1,1,.,.,.
858010,1,.,.,.,.
858023,1,1,.,.,.
858026,1,1,1,.,.
858029,.,1,1,1,1
858047,1,1,.,.,.
858056,.,.,1,1,.
858059,1,1,1,1,1
858114,1,1,1,1,.
858120,1,1,1,.,.
858132,.,.,1,1,1
858145,.,.,1,.,.
858148,.,1,1,.,.
858157,.,1,1,1,.
858160,1,1,1,1,.
858169,1,1,1,.,.
858172,.,.,.,.,1
858178,1,1,1,1,.
858193,1,.,.,.,.
858227,.,.,1,0,1
858233,.,1,1,1,1
858239,1,.,.,.,.
858251,.,.,.,.,1
858255,.,.,.,1,1
858258,.,.,1,.,.
858264,.,.,1,1,1
858273,.,.,.,.,1
858276,1,1,1,1,.
858288,.,1,.,.,.
858297,.,.,0,1,1
858312,1,1,1,1,1
858334,1,0,.,.,.
858340,1,.,1,1,1
858346,.,1,1,1,1
858364,1,.,.,.,.
858404,.,.,.,1,1
858410,.,.,1,1,1
858413,.,1,1,.,.
858416,.,.,1,.,.
858422,0,.,0,.,.
858435,1,1,1,.,.
858438,1,1,1,1,1
858441,.,.,1,.,.
858447,1,.,1,1,1
858468,1,.,.,.,1
858486,0,.,.,.,.
858496,1,.,1,.,.
858502,1,1,.,.,.
858505,.,.,.,1,1
858514,1,.,1,1,.
858523,1,1,1,1,1
858547,.,.,1,.,1
858563,.,1,1,1,1
858572,1,1,1,1,1
858584,.,.,1,.,.
858587,.,.,.,.,1
858612,0,.,.,.,.
858615,1,1,1,1,1
858627,.,1,1,.,.
858633,0,.,.,.,.
858636,1,1,1,.,1
858645,1,1,1,1,1
858666,.,.,1,1,1
858685,1,.,0,1,.
858691,1,1,1,1,1
858706,1,.,.,.,.
858728,0,.,.,.,.
858737,1,1,1,1,1
858746,.,.,1,1,1
858749,1,1,1,0,0
858767,1,1,1,1,1
858773,.,.,1,.,.
858776,1,1,1,1,1
858779,1,1,1,1,0
858786,1,.,.,.,.
858813,1,1,1,1,1
858816,1,1,1,1,1
858831,1,1,.,1,.
858840,1,1,1,1,1
858847,.,.,.,1,1
858859,1,1,1,1,1
858874,1,1,1,1,1
858880,1,.,.,.,.
858892,1,.,.,.,.
858911,1,1,1,1,1
858914,.,1,1,1,1
858935,1,.,1,1,.
858944,.,.,1,1,1
858947,1,1,1,.,.
858953,1,1,.,.,.
858959,1,1,1,1,1
858978,1,.,1,.,.
858996,1,.,.,.,1
859008,1,.,.,.,.
859024,.,1,.,.,.
859027,.,.,.,.,0
859033,1,.,.,.,.
859039,1,1,1,1,1
859045,0,0,.,.,1
859048,1,.,1,1,1
859057,1,1,1,.,1
859075,.,1,1,.,.
859112,1,1,1,1,1
859127,.,.,1,1,1
859130,.,.,.,.,1
859133,0,.,0,0,.
859158,1,1,1,0,1
859194,1,1,1,1,1
859204,1,1,1,1,.
859213,1,1,1,.,.
859225,.,1,.,.,.
859240,0,0,0,0,0
859259,.,.,0,.,.
859271,1,1,.,.,.
859295,1,1,1,1,1
859298,1,1,1,0,1
859338,.,.,1,.,.
859381,1,1,1,1,1
859387,1,.,.,.,.
859390,.,.,.,.,1
859393,.,.,.,.,0
859402,1,.,.,.,.
859420,1,1,1,1,0
859423,.,.,.,1,.
859426,.,.,.,0,0
859442,1,1,1,1,.
859460,0,.,.,.,.
859472,1,1,.,.,.
859481,1,1,.,.,.
859484,1,1,.,.,.
859490,.,.,1,1,1
859494,1,1,1,.,1
859503,1,0,1,1,1
859512,1,1,.,.,.
859521,0,1,1,0,0
859524,1,.,.,.,.
859527,1,.,.,.,.
859536,1,.,1,1,1
859548,1,1,1,1,1
859558,1,.,.,.,.
859567,1,1,1,1,1
859570,1,1,1,1,1
859573,.,.,0,1,1
859576,1,1,1,0,1
859582,1,1,0,1,1
859616,.,.,.,.,1
859628,1,.,1,1,1
859631,.,.,.,.,1
859637,1,1,1,.,.
859640,.,1,0,0,1
859658,1,1,1,1,1
859664,.,.,1,.,.
859680,1,.,1,.,.
859707,.,.,1,0,0
859710,.,.,.,.,1
859716,.,.,.,.,1
859722,1,.,.,.,.
859735,1,1,1,1,1
859738,1,1,1,1,1
859741,.,.,1,.,.
859759,.,.,.,.,1
859762,1,1,1,1,1
859780,.,.,0,.,.
859802,1,.,.,.,.
859820,0,.,.,.,.
859884,1,.,.,.,1
859912,.,.,.,.,1
859915,1,1,1,1,1
859918,1,1,1,1,1
859936,1,1,1,.,.
859939,1,0,0,.,.
859960,0,.,.,.,.
859973,1,1,1,1,1
860000,1,1,.,1,0
860012,1,.,.,.,.
860015,1,1,1,1,1
860025,.,0,0,.,.
860034,1,1,1,1,.
860037,0,1,.,.,.
860040,1,.,1,1,1
860049,1,1,.,1,.
860052,.,.,0,1,.
860067,1,1,1,1,.
860083,.,1,1,.,.
860089,0,0,0,0,0
860098,1,.,.,.,.
860104,1,0,0,.,.
860119,.,.,1,.,.
860122,1,.,.,.,.
860137,.,1,1,.,1
860150,.,.,.,1,1
860171,1,1,1,1,.
860177,1,.,1,1,1
860186,0,.,.,.,.
860189,1,1,1,0,1
860198,0,1,1,1,1
860202,.,.,1,1,1
860217,1,.,1,0,0
860223,1,.,.,.,.
860229,1,.,.,.,.
860238,.,1,.,.,.
860244,.,.,.,.,1
860247,1,1,.,.,.
860256,.,.,.,.,1
860260,1,1,1,1,1
860263,1,.,1,.,.
860266,1,1,1,1,1
860278,0,.,.,.,.
860281,0,.,.,.,.
860287,1,1,1,1,1
860308,1,1,1,1,1
860314,.,.,.,1,.
860317,1,1,1,1,1
860321,1,.,.,.,.
860330,1,1,1,1,1
860360,1,1,.,.,.
860363,1,1,1,.,.
860379,1,1,0,.,1
860382,.,0,.,.,.
860385,1,1,1,1,1
860388,0,0,0,0,0
860391,1,.,.,.,.
860394,.,1,1,1,.
860412,1,1,1,1,1
860430,.,.,0,0,.
860433,.,1,1,.,1
860443,1,1,.,.,.
860455,1,1,1,1,1
860501,1,1,.,.,1
860507,1,1,1,1,1
860519,0,.,.,.,.
860528,1,1,1,1,1
860534,1,1,.,1,1
860540,1,1,1,1,1
860549,1,1,1,1,1
860552,1,.,.,0,0
860586,1,1,1,1,1
860601,1,1,1,1,1
860641,1,1,1,1,1
860653,.,.,0,1,1
860656,.,.,1,1,1
860699,1,0,1,1,.
860705,1,.,.,.,.
860729,1,1,1,.,.
860751,0,.,.,.,.
860775,1,1,1,1,1
860778,1,1,1,1,1
860791,.,.,.,.,0
860797,1,1,1,1,1
860800,0,0,0,1,0
860815,1,0,.,1,1
860818,1,1,1,.,1
860824,.,.,.,.,1
860827,.,0,0,.,.
860833,1,1,1,.,.
860861,1,1,.,.,.
860870,1,1,1,1,.
860888,1,1,1,1,1
860891,.,.,.,.,1
860916,.,1,1,1,1
860928,0,.,.,.,.
860931,.,1,1,1,1
860940,1,1,.,.,1
860955,1,1,1,1,1
860968,.,.,0,0,0
860980,1,.,0,1,.
860998,.,.,1,.,1
861010,1,0,1,1,1
861013,0,.,.,1,1
861016,1,.,.,.,.
861038,1,.,.,.,.
861050,.,1,1,1,1
861056,.,.,1,1,1
861065,.,.,.,.,0
861074,0,1,1,1,1
861080,1,1,1,0,.
861083,1,1,1,1,1
861093,1,1,1,1,1
861105,.,.,.,.,1
861111,1,1,1,1,1
861120,1,1,.,1,.
861132,1,.,.,.,.
861135,.,1,1,.,.
861141,1,1,1,1,1
861151,0,.,.,.,.
861157,1,.,.,.,.
861178,1,1,1,1,1
861184,.,1,1,1,1
861187,.,.,.,.,1
861196,0,0,0,1,1
861212,1,.,.,.,.
861218,1,1,1,1,1
861230,.,1,.,.,.
861233,1,1,1,1,1
861239,1,1,.,.,.
861245,1,.,.,.,.
861251,.,1,1,1,1
861257,1,1,1,1,1
861260,.,0,.,.,1
861270,1,.,.,.,.
861276,1,1,1,1,1
861297,.,.,.,.,1
861337,1,1,1,1,1
861343,1,1,1,1,1
861355,0,.,.,.,0
861373,1,1,.,1,1
861383,1,.,1,.,.
861401,.,.,.,.,1
861422,1,1,1,1,1
861434,1,1,1,1,1
861459,1,.,.,.,.
861474,1,1,.,.,.
861489,1,.,.,.,.
861514,1,.,.,.,.
861520,1,1,1,1,1
861523,0,0,0,1,1
861532,.,.,1,1,1
861538,1,1,1,1,1
861544,1,.,.,.,.
861547,1,.,1,.,.
861560,.,.,.,.,1
861566,.,.,1,.,.
861572,1,.,.,.,.
861581,.,1,0,1,.
861584,1,1,1,1,1
861590,1,.,.,.,.
861596,.,.,0,.,.
861599,.,1,0,1,1
861605,.,.,1,0,0
861633,1,1,0,1,.
861648,0,0,0,1,1
861651,1,1,1,.,.
861657,1,1,1,1,1
861706,0,1,1,1,1
861727,1,0,1,.,.
861734,.,.,.,.,1
861737,1,1,1,1,.
861743,1,1,1,1,1
861755,1,.,.,.,.
861767,1,1,1,1,1
861773,.,.,.,.,1
861804,.,.,.,.,1
861810,1,1,1,1,.
861813,1,.,.,.,.
861819,1,1,.,1,.
861831,0,1,1,0,0
861837,1,.,.,.,.
861868,1,1,.,1,1
861871,1,.,1,1,1
861874,1,.,.,.,.
861892,1,.,1,1,1
861923,.,.,.,.,0
861929,.,.,.,.,1
861947,1,1,1,1,1
861953,1,.,.,1,1
861968,.,.,0,0,0
861978,.,.,0,1,1
862011,.,1,1,.,.
862014,1,1,1,1,1
862030,1,1,1,.,1
862042,.,1,.,.,.
862051,.,.,.,1,1
862069,.,.,1,.,.
862078,.,1,1,.,1
862084,1,.,.,.,.
862091,.,.,.,.,1
862115,1,.,.,.,.
862133,1,1,1,1,.
862149,0,0,.,.,.
862161,1,1,1,1,1
862173,.,.,.,.,0
862179,1,1,.,.,.
862182,0,.,.,.,.
862213,1,1,0,.,1
862231,.,.,.,1,1
862237,.,.,1,1,0
862258,1,1,.,.,.
862261,1,1,1,1,1
862283,1,1,1,1,1
862310,0,.,.,.,.
862322,.,0,.,.,.
862332,0,.,.,.,.
862335,.,.,1,1,.
862338,.,.,.,0,0
862344,.,1,1,1,1
862384,1,.,.,.,.
862399,1,1,1,.,1
862408,0,.,.,.,.
862411,1,.,.,.,.
862423,.,.,1,1,1
862448,1,.,.,.,.
862451,1,0,1,1,.
862454,1,1,.,.,.
862466,.,.,.,.,1
862469,.,.,.,1,1
862475,1,1,1,1,1
862490,0,.,.,.,.
862521,1,.,.,.,.
862551,.,.,.,.,1
862561,1,1,1,1,1
862582,.,0,0,.,.
862603,.,.,.,.,1
862619,.,.,.,.,1
862634,1,1,1,1,.
862637,1,1,1,1,1
862667,1,1,1,.,1
862689,.,1,1,1,1
862695,0,1,.,1,0
862698,1,1,.,.,.
862704,.,.,.,.,1
862710,0,0,.,0,0
862716,1,1,1,1,1
862728,.,.,1,.,.
862731,.,0,0,1,.
862738,1,1,1,.,1
862744,1,1,1,1,1
862753,.,.,.,1,1
862756,.,.,.,1,1
862792,1,1,1,.,.
862799,1,1,1,1,1
862808,.,1,1,.,.
862814,.,1,1,1,1
862820,1,1,1,1,1
862832,1,1,1,1,1
862838,.,1,1,.,.
862841,.,1,0,1,0
862844,1,1,1,1,1
862860,0,.,.,0,0
862863,.,.,.,.,0
862872,1,.,1,.,.
862921,1,1,1,1,0
862927,.,.,.,1,.
862936,.,.,.,.,1
862939,.,.,1,.,1
862960,1,1,1,1,1
862963,0,.,0,0,0
862988,1,0,0,.,.
862991,.,.,.,1,.
863000,1,1,1,1,1
863021,1,1,0,.,.
863031,.,.,1,.,.
863037,1,.,.,.,.
863040,.,.,.,.,0
863049,1,.,.,.,.
863061,1,1,.,.,.
863064,1,1,1,1,1
863082,1,0,.,.,.
863088,.,1,1,1,.
863095,.,1,1,1,1
863110,.,.,.,.,1
863116,1,1,0,1,1
863171,1,1,1,.,1
863180,1,1,1,1,0
863189,.,.,.,.,1
863192,1,.,.,.,.
863198,1,1,0,.,.
863204,1,.,.,.,.
863235,.,0,0,0,0
863250,1,1,.,.,.
863256,.,.,.,.,1
863269,.,0,0,0,0
863272,1,1,1,1,1
863293,1,0,.,.,.
863314,1,1,.,.,.
863327,1,1,1,.,.
863330,1,1,1,1,1
863333,1,1,0,1,.
863336,1,0,0,0,0
863345,1,1,1,1,.
863348,1,1,.,.,.
863403,1,.,.,.,.
863406,1,1,1,1,1
863412,1,1,1,1,1
863424,1,.,.,.,.
863430,.,.,.,.,0
863442,1,1,1,0,0
863449,0,0,.,.,1
863455,1,.,.,.,.
863464,.,.,1,1,.
863476,1,1,1,1,1
863485,1,1,1,.,1
863494,.,.,.,.,0
863510,1,1,1,1,1
863516,.,1,1,1,1
863528,1,1,1,1,1
863546,.,.,.,.,0
863552,1,1,1,1,1
863555,1,1,1,0,0
863574,1,.,.,.,.
863580,.,.,.,1,1
863665,.,.,1,.,.
863671,1,.,0,1,.
863693,1,1,.,1,1
863702,.,0,0,0,0
863708,1,.,.,.,.
863717,1,1,1,1,1
863735,1,1,1,.,.
863745,.,.,1,1,.
863751,.,.,1,1,1
863757,1,1,0,1,1
863760,.,1,1,.,.
863769,1,1,1,1,1
863772,1,1,1,1,1
863778,1,1,1,1,1
863784,1,.,.,.,.
863787,0,0,.,.,.
863790,1,1,1,1,1
863815,.,.,.,.,1
863821,.,.,.,0,0
863836,1,1,1,1,1
863851,.,.,.,.,0
863858,1,.,.,.,.
863867,.,1,.,1,1
863879,.,1,1,1,1
863888,1,.,.,.,.
863894,1,1,1,1,1
863897,.,.,.,.,1
863919,.,.,0,1,1
863928,1,.,.,.,.
863931,.,.,.,1,1
863937,1,1,.,.,.
863940,1,1,1,1,1
863964,.,.,1,1,.
863967,1,1,1,1,1
863995,.,.,1,.,.
863998,.,0,.,.,.
864013,1,1,1,1,1
864028,.,.,.,1,1
864047,.,.,.,.,1
864071,1,1,1,1,1
864099,1,1,1,.,1
864102,1,.,1,.,1
864114,.,1,1,.,.
864135,1,.,.,.,.
864144,1,1,1,.,1
864147,.,.,.,.,1
864151,.,1,1,1,1
864154,.,.,.,0,.
864178,1,1,1,1,1
864218,1,1,1,1,1
864227,1,.,.,.,.
864230,1,.,.,.,.
864245,.,.,0,1,1
864251,.,1,1,1,1
864257,1,1,1,1,.
864270,1,1,1,1,1
864276,1,1,1,1,1
864279,1,.,.,.,.
864285,1,1,1,1,1
864288,0,0,0,0,0
864300,1,.,.,.,1
864306,1,.,.,.,.
864318,.,.,0,0,.
864321,1,.,.,.,.
864340,1,1,1,.,.
864361,0,.,.,.,.
864367,1,1,1,.,1
864382,1,1,.,1,0
864395,.,.,.,.,0
864450,1,.,.,.,.
864459,1,1,1,1,1
864462,1,1,1,1,1
864477,1,1,0,.,.
864480,1,1,1,1,1
864495,.,.,.,.,0
864505,1,.,.,.,.
864529,1,.,1,.,1
864532,1,1,1,1,.
864541,1,.,.,.,.
864544,1,1,1,1,1
864553,.,.,.,.,1
864559,1,.,.,.,.
864569,.,1,0,1,1
864575,1,.,1,1,.
864578,1,1,0,1,.
864581,0,0,0,0,1
864584,1,1,.,.,.
864596,1,1,1,1,1
864599,.,0,0,0,0
864624,.,.,1,.,.
864636,.,.,.,.,1
864639,.,.,.,.,1
864642,0,0,0,1,0
864645,.,.,1,1,1
864648,1,1,.,1,.
864660,1,1,0,1,1
864669,.,.,1,1,1
864703,.,.,1,1,1
864706,1,1,1,1,1
864712,1,.,.,.,.
864715,1,1,1,1,1
864721,1,1,1,1,1
864727,1,.,.,1,1
864761,.,.,.,.,1
864788,.,.,.,.,1
864810,1,.,.,.,.
864825,1,.,1,1,.
864843,.,.,0,0,0
864849,1,1,.,.,.
864859,1,1,1,.,.
864865,.,.,.,0,1
864871,1,.,.,.,.
864901,.,1,1,.,1
864904,1,.,1,1,1
864907,.,1,1,1,1
864926,1,1,.,.,.
864932,1,.,.,1,1
864935,1,1,.,.,.
864944,.,0,0,1,.
864965,.,.,.,.,1
864974,1,.,.,.,.
864981,1,1,1,1,1
864987,0,.,.,.,.
864990,.,1,1,.,1
864993,1,1,1,1,1
864999,1,1,1,1,1
865026,.,.,1,1,1
865036,.,0,0,1,1
865039,1,.,.,.,.
865045,1,.,.,.,.
865069,.,1,1,.,.
865072,1,.,.,.,.
865084,1,.,.,.,.
865093,1,1,1,1,1
865106,.,.,1,0,0
865115,0,.,.,.,.
865121,.,1,1,1,1
865130,1,.,.,.,.
865139,.,1,1,1,.
865158,.,1,1,1,.
865170,1,1,1,1,.
865176,.,1,1,.,.
865182,1,1,1,1,1
865188,.,0,.,.,.
865200,.,.,.,.,0
865222,.,.,1,.,.
865255,1,.,.,.,0
865258,1,1,.,.,.
865267,.,.,.,.,1
865298,.,.,1,1,1
865301,.,.,.,1,1
865319,1,.,.,.,.
865322,1,1,1,.,.
865325,.,.,.,1,1
865328,.,.,.,1,1
865338,.,.,.,1,.
865350,.,.,1,1,.
865353,.,1,1,.,.
865365,.,.,1,1,1
865371,1,1,.,.,.
865393,1,1,1,1,1
865408,.,.,0,1,1
865411,1,1,1,1,1
865417,.,.,.,.,1
865423,.,.,.,.,1
865429,1,1,1,1,1
865447,1,1,1,1,1
865463,1,1,1,1,1
865475,1,1,1,1,.
865487,.,.,1,1,1
865496,0,1,.,.,.
865515,.,.,.,0,0
865542,1,1,1,1,1
865548,1,1,1,.,.
865551,0,0,0,0,.
865554,1,.,.,.,.
865557,1,1,1,1,1
865573,.,.,1,1,1
865579,1,1,1,.,.
865582,1,1,0,0,.
865588,1,1,.,1,1
865600,0,1,1,1,1
865612,.,.,.,.,1
865625,1,1,.,.,.
865637,.,.,.,.,0
865667,1,.,.,.,.
865689,.,.,.,.,1
865692,.,.,.,.,1
865704,1,1,1,1,1
865707,.,1,.,.,.
865710,.,.,1,1,0
865713,1,.,1,.,1
865719,.,.,.,1,1
865725,0,0,0,0,0
865731,1,.,.,.,.
865744,1,.,.,.,.
865747,.,0,0,1,1
865753,1,.,.,.,.
865771,.,.,.,1,1
865777,.,.,.,.,1
865802,1,0,1,0,.
865814,1,.,.,.,.
865817,0,.,.,.,.
865823,0,.,.,.,.
865856,.,.,1,1,.
865863,1,.,.,.,.
865866,.,.,1,1,1
865869,1,1,.,.,1
865878,0,.,.,.,.
865890,1,1,1,1,1
865893,1,1,1,1,1
865896,1,1,1,1,1
865902,1,1,1,1,1
865917,1,1,1,.,.
865921,1,1,.,.,.
865933,1,.,.,.,.
865948,0,.,.,.,.
865954,1,1,1,1,1
865963,.,.,1,1,1
865969,.,.,.,1,.
865972,.,.,.,.,0
865979,.,0,1,.,.
865982,1,.,1,1,.
865988,1,1,.,1,1
865991,1,.,.,.,.
866052,1,1,1,1,1
866061,1,1,1,1,1
866064,1,1,.,1,1
866067,.,.,.,.,1
866088,1,1,1,1,1
866101,1,.,0,.,1
866104,0,.,.,.,.
866110,0,0,0,0,0
866113,1,1,1,1,1
866119,1,.,.,.,0
866125,.,.,1,.,.
866128,1,1,1,1,1
866140,1,1,1,.,.
866165,.,.,.,.,1
866168,.,.,1,.,1
866177,1,.,.,.,.
866189,.,.,.,.,0
866213,1,.,.,.,.
866217,1,1,1,1,1
866226,1,.,.,.,.
866265,.,.,0,.,.
866271,1,.,1,.,.
866281,.,0,1,1,.
866296,1,1,.,.,.
866305,.,.,.,1,1
866311,.,.,.,.,1
866314,0,.,.,.,.
866317,1,1,.,.,1
866329,.,.,0,.,.
866339,1,1,1,1,1
866384,.,.,.,.,1
866427,0,.,.,.,.
866445,.,.,.,.,1
866488,1,1,1,1,1
866494,1,1,1,1,1
866500,1,1,1,1,1
866516,.,.,.,.,1
866519,0,.,.,.,.
866522,1,1,1,1,.
866543,1,1,1,.,1
866571,1,0,1,1,1
866577,1,1,.,.,.
866604,.,.,.,0,.
866610,1,1,1,1,1
866619,1,1,1,1,1
866641,.,.,.,.,1
866653,.,1,1,1,1
866668,0,.,.,.,.
866674,1,1,1,1,1
866683,.,1,.,1,.
866693,1,1,1,1,1
866699,1,.,.,.,.
866729,0,0,.,.,.
866732,1,1,1,1,1
866738,1,.,.,.,.
866754,1,.,.,.,.
866757,1,1,1,1,1
866796,1,1,1,1,1
866818,.,.,1,.,.
866839,.,.,.,.,1
866851,1,.,.,.,.
866882,.,.,0,1,1
866885,1,.,.,.,.
866894,1,1,1,1,1
866906,1,.,.,.,.
866912,1,1,1,1,1
866915,.,.,1,.,.
866946,1,1,1,.,.
866949,.,0,.,.,.
866952,.,.,1,.,.
866958,.,.,.,1,1
866961,1,.,.,.,.
866967,0,0,.,.,.
867010,.,.,1,1,1
867022,1,1,1,1,1
867041,1,1,1,1,1
867044,1,1,1,1,1
867062,.,.,1,1,.
867068,.,.,1,.,.
867092,1,0,0,1,.
867102,1,1,1,.,.
867108,1,1,1,1,1
867120,.,1,1,.,1
867144,1,.,1,.,.
867147,0,0,.,1,1
867172,.,.,.,.,1
867181,1,.,.,.,.
867184,1,1,1,1,1
867187,1,1,1,1,.
867190,.,.,.,.,1
867193,1,1,1,1,1
867196,1,1,1,1,1
867199,.,.,.,.,1
867202,1,1,1,1,1
867208,.,.,.,1,.
867211,1,1,1,1,1
867224,.,1,1,1,1
867242,.,.,1,1,.
867245,1,1,1,0,1
867254,1,1,.,1,1
867260,1,1,1,1,1
867269,1,1,1,1,1
867291,.,.,.,.,1
867300,.,.,.,.,1
867303,1,1,1,1,1
867306,.,.,1,1,1
867312,1,1,1,1,1
867330,0,0,0,1,1
867337,1,.,.,.,.
867340,1,1,1,1,1
867346,1,1,1,.,.
867352,1,1,1,1,1
867358,1,1,1,1,1
867364,.,1,1,1,1
867370,0,0,0,0,.
867379,.,.,.,.,1
867398,1,.,.,.,.
867401,1,1,1,1,1
867413,.,.,.,.,1
867425,1,.,.,.,.
867428,1,1,1,1,1
867443,1,1,1,1,1
867449,1,1,.,.,.
867459,1,1,1,.,.
867462,1,1,.,.,.
867465,1,1,.,.,.
867477,1,.,.,.,.
867489,0,1,1,.,.
867492,.,.,.,.,1
867498,1,.,.,.,.
867504,1,.,.,.,.
867526,0,0,0,.,0
867535,1,1,.,.,.
867578,1,1,1,1,1
867590,.,1,1,.,.
867599,0,0,0,0,0
867608,1,1,1,.,.
867611,.,1,1,1,.
867614,1,.,.,.,.
867626,0,.,.,.,.
867630,1,.,.,.,.
867633,1,1,1,.,.
867645,.,.,.,.,1
867651,.,.,1,1,1
867654,0,.,.,.,.
867675,0,0,0,0,0
867678,1,.,.,.,.
867694,.,.,1,.,.
867697,.,.,.,.,1
